seqid,AA_A,AA_C,AA_D,AA_E,AA_F,AA_G,AA_H,AA_I,AA_K,AA_L,AA_M,AA_N,AA_P,AA_Q,AA_R,AA_S,AA_T,AA_V,AA_W,AA_Y,CLV_C14_Caspase3-7,DEG_APCC_KENBOX_2,DEG_Kelch_Keap1_1,DEG_SCF_TRCP1_1,DOC_ANK_TNKS_1,DOC_CYCLIN_RxL_1,DOC_MAPK_JIP1_4,DOC_MAPK_MEF2A_6,DOC_MAPK_NFAT4_5,DOC_MAPK_gen_1,DOC_PP1_RVXF_1,DOC_PP2A_B56_1,DOC_PP4_FxxP_1,DOC_WW_Pin1_4,D_repeats,ED_ratio,ELASTIN_LIKE,E_repeats,FG_repeats,FG_rich,FGxF,FRG,G_repeats,KAP_repeats,KL_hydropathy,K_repeats,LIG_14-3-3_CanoR_1,LIG_CaM_IQ_9,LIG_CtBP_PxDLS_1,LIG_EF_ALG2_ABM_1,LIG_EH_1,LIG_HCF-1_HBM_1,LIG_HOMEOBOX,LIG_KEPE_2,LIG_KLC1_WD_1,LIG_LIR_Gen_1,LIG_PAM2_1,LIG_PCNA_PIPBox_1,LIG_PDZ_Class_1,LIG_PDZ_Wminus1_1,LIG_PTAP_UEV_1,LIG_PTB_Apo_2,LIG_PTB_Phospho_1,LIG_Rb_LxCxE_1,LIG_SH2_CRK,LIG_SH2_GRB2like,LIG_SH2_NCK_1,LIG_SH2_SRC,LIG_SH2_STAP1,LIG_SH2_STAT5,LIG_SH3_2,LIG_SUMO_SIM_anti_2,LIG_SUMO_SIM_par_1,MOD_CDK_SPK_2,MOD_CDK_SPxK_1,MOD_CDK_SPxxK_3,MOD_CK1_1,MOD_CK2_1,MOD_DYRK1A_RPxSP_1,MOD_GSK3_1,MOD_N-GLC_1,MOD_NMyristoyl,MOD_PIKK_1,MOD_PKA_1,MOD_PKA_2,MOD_PKB_1,MOD_Plk_1,MOD_ProDKin_1,MOD_SUMO_for_1,MOD_SUMO_rev_2,N_repeats,PG_rich,PR_repeats,PTS_repeats,PY,P_repeats,QN_repeats,Q_repeats,REP_RGG,RG_repeats,RK_ratio,R_plus_Y,R_repeats,SGFYSG,SG_repeats,SR_repeats,S_repeats,TRG_ER_FFAT_1,TRG_ER_diArg_1,TRG_LysEnd_APsAcLL_1,TRG_NES_CRM1_1,TRG_NLS_MonoExtN_4,acidic,aliphatic,aromatic,basic,chain_expanding,complexity,custom_kappa,custom_omega,disorder_promoting,fcr,isoelectric_point,net_charge,polar_fraction,scd,srpipi,lrpipi,Water,Carbon,ssH,ssE,disL,disS,srELEC,lrELEC,sr_hb,lr_hb,srCATPI,lrCATPI,larkSIM,larkFAR
A0A7I2V4S4_HUMAN,0.04230769230769231,0.0038461538461538464,0.057692307692307696,0.07692307692307693,0.06153846153846154,0.19230769230769232,0.026923076923076925,0.03461538461538462,0.057692307692307696,0.03076923076923077,0.019230769230769232,0.03076923076923077,0.03461538461538462,0.026923076923076925,0.08461538461538462,0.07692307692307693,0.038461538461538464,0.057692307692307696,0.0038461538461538464,0.04230769230769231,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,15.0,0.27193371548364176,0.0,20.0,66.0,8.0,0.0,24.0,50.0,35.0,-0.8346153846153848,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,4.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,8.0,25.0,31.0,39.0,0.0,9.0,15.0,7.0,9.0,72.0,0.3629054936893685,33.0,22.0,21.0,70.0,42.0,20.0,0.0,1.0,0.0,0.0,1.0,0.1346153846153846,0.18461538461538463,0.1076923076923077,0.1423076923076923,0.31153846153846154,2.5951048651819386,0.0224869633308715,-0.45231175371701365,0.7153846153846154,0.27692307692307694,8.52785873413086,2.0,0.39615384615384613,-0.5505303389085283,0.08066347008733811,0.12097110687955591,4.760252467116311,14.394009824239582,0.300263111932473,0.2334855058856497,0.11647216373939948,0.30249646122438734,0.07893701026486506,-0.470388228373425,0.18823174962518335,0.2469709847237826,-0.15922330900269727,-0.33015777196694457,0.18971756918723318,0.18315663546914923
A0A7I2V699_HUMAN,0.10551948051948051,0.0016233766233766235,0.10714285714285714,0.14772727272727273,0.037337662337662336,0.11363636363636363,0.0016233766233766235,0.01948051948051948,0.12824675324675325,0.03571428571428571,0.012987012987012988,0.02922077922077922,0.048701298701298704,0.016233766233766232,0.03409090909090909,0.048701298701298704,0.05032467532467533,0.05519480519480519,0.0016233766233766235,0.00487012987012987,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,10.0,66.0,0.31709595765807425,0.0,91.0,93.0,16.0,0.0,36.0,70.0,174.0,-1.1368506493506492,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,9.0,7.0,3.0,10.0,0.0,5.0,2.0,0.0,1.0,0.0,1.0,1.0,3.0,10.0,3.0,4.0,18.0,35.0,51.0,91.0,0.0,30.0,28.0,10.0,27.0,91.0,-1.2909841813155656,24.0,21.0,18.0,100.0,51.0,30.0,0.0,1.0,1.0,0.0,3.0,0.25487012987012986,0.2288961038961039,0.04383116883116883,0.16233766233766234,0.4659090909090909,2.523135396075287,6.144803280064022,-0.7317101608496784,0.801948051948052,0.4172077922077922,4.552440643310547,-57.0,0.26136363636363635,0.888374587722996,0.056042544624398914,0.07364437141013332,4.802305085275332,13.906550076914414,0.38109558112462755,0.17539660123488962,0.0963035269034196,0.2754700908159432,0.12982817655740603,-0.4618267600218928,0.18721043759987643,0.19411408233654728,-0.06909907264077812,-0.19254438231308726,0.1603454788650528,0.217570982641163
A0A804HJ00_HUMAN,0.06445672191528545,0.016574585635359115,0.04419889502762431,0.07734806629834254,0.03314917127071823,0.058931860036832415,0.027624309392265192,0.0423572744014733,0.06998158379373849,0.09576427255985268,0.03683241252302026,0.020257826887661142,0.0570902394106814,0.07734806629834254,0.04788213627992634,0.09208103130755065,0.03683241252302026,0.055248618784530384,0.01841620626151013,0.027624309392265192,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,4.0,0.0,1.0,0.0,4.0,24.0,0.5423242908253617,0.0,42.0,50.0,0.0,0.0,2.0,32.0,104.0,-0.5038674033149171,38.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,9.0,4.0,0.0,8.0,1.0,0.0,5.0,1.0,2.0,0.0,2.0,3.0,1.0,0.0,11.0,0.0,57.0,101.0,4.0,31.0,53.0,42.0,0.0,58.0,-0.3677247801253174,41.0,26.0,3.0,82.0,76.0,50.0,0.0,1.0,3.0,0.0,0.0,0.12154696132596685,0.2946593001841621,0.07918968692449356,0.11786372007366483,0.2965009208103131,2.800508236154202,-1.717017535941062,-0.2624510928291516,0.6537753222836096,0.23941068139963168,6.789180755615234,-2.0,0.3296500920810313,-1.111961851767531,0.06548366845682242,0.08144726593467244,4.54868361270002,14.962697032769803,0.4451281767962705,0.1575427372927069,0.08859292669013684,0.24403825823460135,-0.06968737313543555,-0.33294266890806196,0.17546896653644461,0.20637081311963498,-0.13358480112497995,-0.2674228138244205,0.13733581399567948,0.297949325923681
A0A804HJ70_HUMAN,0.07072135785007072,0.015558698727015558,0.04101838755304102,0.09335219236209336,0.031117397454031116,0.05233380480905234,0.028288543140028287,0.039603960396039604,0.07355021216407355,0.1074964639321075,0.033946251768033946,0.018387553041018388,0.04384724186704385,0.08628005657708628,0.0594059405940594,0.08628005657708628,0.0297029702970297,0.04950495049504951,0.016973125884016973,0.02263083451202263,1.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,7.0,1.0,4.0,0.0,4.0,29.0,0.8034952377288107,0.0,66.0,59.0,0.0,0.0,4.0,37.0,133.0,-0.5944837340876946,52.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,10.0,5.0,0.0,8.0,1.0,0.0,6.0,1.0,3.0,0.0,3.0,3.0,2.0,2.0,13.0,0.0,73.0,113.0,4.0,31.0,74.0,61.0,0.0,79.0,-0.20909179785855936,58.0,42.0,3.0,98.0,103.0,61.0,0.0,2.0,6.0,0.0,0.0,0.13437057991513437,0.3012729844413013,0.07072135785007072,0.13295615275813297,0.31117397454031115,2.783048500881238,-1.5702198951628243,-0.16446863727439576,0.6647807637906648,0.26732673267326734,7.117519378662109,-1.0,0.31683168316831684,-0.9597487252100982,0.06482892513292828,0.07767848240131399,4.512099104393961,15.128070360739711,0.5093588197156366,0.13763988985481015,0.07395720273849579,0.21826025195222798,-0.15961339715214018,-0.314768064460403,0.1726814481735589,0.2001726801106566,-0.12407098601499202,-0.24724766459514272,0.11989517529845835,0.3616874882894214
A0A804HJB3_HUMAN,0.07205882352941176,0.014705882352941176,0.039705882352941174,0.09705882352941177,0.027941176470588237,0.052941176470588235,0.027941176470588237,0.039705882352941174,0.07205882352941176,0.10735294117647058,0.033823529411764704,0.01911764705882353,0.04411764705882353,0.08823529411764706,0.060294117647058824,0.0838235294117647,0.029411764705882353,0.05,0.016176470588235296,0.023529411764705882,1.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,8.0,0.0,4.0,0.0,4.0,27.0,0.8724881092157621,0.0,66.0,55.0,0.0,0.0,4.0,36.0,128.0,-0.6151470588235295,49.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,10.0,5.0,0.0,8.0,1.0,0.0,6.0,1.0,3.0,0.0,3.0,3.0,2.0,2.0,13.0,0.0,71.0,107.0,4.0,30.0,73.0,60.0,0.0,77.0,-0.1743533871447778,57.0,41.0,3.0,93.0,98.0,57.0,0.0,2.0,5.0,0.0,0.0,0.13676470588235295,0.3029411764705882,0.06764705882352941,0.1323529411764706,0.31323529411764706,2.776008467303505,-1.4263521692100867,-0.08758174535653611,0.6676470588235294,0.2691176470588235,6.735187530517578,-3.0,0.3161764705882353,-0.7094079763784962,0.06471316713345887,0.07714311806618451,4.511508684024581,15.12947079264203,0.5122969636108214,0.13906731872822084,0.07328399042087391,0.21482805676168518,-0.1638811688132159,-0.3141999557963083,0.17188993022051363,0.20061054997380273,-0.12040385927490618,-0.24090477676525707,0.11921821606245546,0.36415022103960265
A0A804HJY9_HUMAN,0.07088989441930618,0.015082956259426848,0.0392156862745098,0.09653092006033183,0.02865761689291101,0.05279034690799397,0.02564102564102564,0.0392156862745098,0.0784313725490196,0.10256410256410256,0.033182503770739065,0.016591251885369532,0.043740573152337855,0.09049773755656108,0.06033182503770739,0.0889894419306184,0.02865761689291101,0.049773755656108594,0.015082956259426848,0.024132730015082957,1.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,7.0,0.0,4.0,0.0,4.0,26.0,0.878550403891308,0.0,64.0,54.0,0.0,0.0,4.0,35.0,128.0,-0.652790346907994,52.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,9.0,5.0,0.0,9.0,1.0,0.0,6.0,1.0,3.0,0.0,3.0,3.0,2.0,2.0,11.0,0.0,69.0,107.0,4.0,29.0,71.0,60.0,0.0,75.0,-0.25671984684781396,56.0,40.0,3.0,94.0,99.0,59.0,0.0,2.0,5.0,0.0,0.0,0.13574660633484162,0.2956259426847662,0.06787330316742081,0.138763197586727,0.31825037707390647,2.76734287569509,-1.6222181683724248,0.014512091312692108,0.6757164404223228,0.27450980392156865,7.960636138916016,2.0,0.31825037707390647,-1.2640400507861507,0.06456317096916239,0.07625362563505918,4.5374285733562925,15.078609489723963,0.5119003879467265,0.13835952423583034,0.07389948701395815,0.21658636656639552,-0.16640175300369275,-0.31476910263955743,0.17156114926587718,0.19928727412125197,-0.12306135752547315,-0.24142806606281264,0.12029845703804598,0.3647162488119645
A0A804HK09_HUMAN,0.07017543859649122,0.01594896331738437,0.03987240829346093,0.10207336523125997,0.028708133971291867,0.051036682615629984,0.030303030303030304,0.03508771929824561,0.06698564593301436,0.10845295055821372,0.03508771929824561,0.019138755980861243,0.044657097288676235,0.08931419457735247,0.06379585326953748,0.08293460925039872,0.028708133971291867,0.044657097288676235,0.019138755980861243,0.023923444976076555,1.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,6.0,0.0,4.0,0.0,4.0,25.0,0.9162907318741551,0.0,64.0,50.0,0.0,0.0,4.0,32.0,114.0,-0.6775119617224881,42.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,8.0,5.0,0.0,6.0,1.0,0.0,5.0,1.0,3.0,0.0,3.0,3.0,2.0,2.0,12.0,0.0,68.0,98.0,4.0,28.0,68.0,56.0,0.0,72.0,-0.04762804898925459,55.0,40.0,3.0,84.0,92.0,52.0,0.0,2.0,5.0,0.0,0.0,0.1419457735247209,0.2934609250398724,0.07177033492822966,0.13078149920255183,0.31738437001594894,2.7734811123953294,-1.4395490958718733,-0.10094525201793417,0.6698564593301436,0.2727272727272727,6.307674407958984,-7.0,0.31738437001594894,-0.7596521801121251,0.06794329431345222,0.07981005744137525,4.5339205951293495,15.184352424058464,0.5173063113853876,0.12964446552871497,0.07670307828935786,0.21609251367838533,-0.17369074895993086,-0.30909231105280066,0.17393351379067135,0.20243747728019085,-0.12739163374547624,-0.24975934445733283,0.11693446361155035,0.3692346926607991
A0A804HL67_HUMAN,0.04149377593360996,0.03734439834024896,0.058091286307053944,0.06639004149377593,0.03319502074688797,0.08298755186721991,0.04564315352697095,0.04979253112033195,0.03319502074688797,0.13278008298755187,0.02074688796680498,0.024896265560165973,0.06639004149377593,0.04564315352697095,0.07053941908713693,0.06639004149377593,0.029045643153526972,0.058091286307053944,0.012448132780082987,0.024896265560165973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,4.0,14.0,0.125163142954006,0.0,16.0,28.0,0.0,0.0,2.0,20.0,34.0,-0.2589211618257263,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,2.0,6.0,0.0,33.0,39.0,0.0,16.0,17.0,11.0,3.0,37.0,0.6931471805599453,23.0,17.0,0.0,36.0,33.0,16.0,0.0,2.0,4.0,0.0,1.0,0.12448132780082988,0.3029045643153527,0.07053941908713693,0.1037344398340249,0.2946058091286307,2.7067671396621913,-0.3176203421640302,-0.5001745765248289,0.6058091286307054,0.22821576763485477,6.123157501220703,-5.0,0.33195020746887965,-0.0545006655189632,0.07017214759069473,0.09237953025647543,4.437880198285145,14.935098583792222,0.36680089413954897,0.18299327652300457,0.09724664368393321,0.2642648893960717,0.020343396483176603,-0.37016686451264763,0.18171398709897657,0.21943057617235462,-0.11477978056664123,-0.2592801071147944,0.15854038833681203,0.22348616465253027
A0A8B0RAT7_HUMAN,0.09324982602644398,0.017397355601948505,0.049408489909533754,0.06541405706332637,0.023660403618649965,0.061934585942936674,0.028531663187195546,0.03549060542797495,0.03688239387613083,0.11830201809324982,0.017397355601948505,0.018789144050104383,0.06819763395963814,0.0675017397355602,0.05219206680584551,0.11551844119693806,0.05288796102992345,0.055671537926235214,0.010438413361169102,0.011134307585247043,4.0,1.0,0.0,0.0,1.0,1.0,0.0,6.0,0.0,5.0,2.0,5.0,3.0,21.0,71.0,0.2772107725844855,0.0,94.0,123.0,8.0,0.0,20.0,89.0,285.0,-0.3073764787752262,53.0,9.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,7.0,1.0,2.0,4.0,7.0,1.0,2.0,23.0,14.0,0.0,38.0,6.0,0.0,12.0,2.0,11.0,0.0,9.0,19.0,1.0,5.0,27.0,10.0,173.0,340.0,2.0,98.0,124.0,97.0,3.0,164.0,0.3417492937220567,91.0,75.0,12.0,255.0,241.0,166.0,0.0,6.0,4.0,1.0,1.0,0.11482254697286012,0.3201113430758525,0.04523312456506611,0.08907446068197634,0.2720946416144746,2.7635985007195543,-0.6439691786898785,-0.3886936397799448,0.6917188587334725,0.20389700765483645,5.602184295654297,-37.0,0.36256089074460685,6.8688013297905135,0.05875901487390012,0.07837889867160641,4.56430692635319,14.64874082802277,0.4216626111329677,0.16031466797589114,0.09528813115849916,0.2527756476845637,-0.01963229709849602,-0.3353568753491397,0.19515769067321337,0.21235583422863255,-0.08216582568325619,-0.19965946031817466,0.1430787179990539,0.27007103355282935
A0A8I5KXC3_HUMAN,0.056695992179863146,0.017595307917888565,0.0469208211143695,0.059628543499511244,0.0469208211143695,0.07038123167155426,0.026392961876832845,0.04007820136852395,0.05865102639296188,0.1300097751710655,0.01857282502443793,0.024437927663734114,0.07233626588465299,0.039100684261974585,0.07233626588465299,0.0635386119257087,0.053763440860215055,0.06158357771260997,0.009775171065493646,0.03128054740957967,1.0,1.0,0.0,0.0,0.0,5.0,0.0,7.0,2.0,8.0,5.0,3.0,5.0,10.0,48.0,0.235314086934465,0.0,61.0,120.0,0.0,0.0,10.0,72.0,192.0,-0.2700879765395895,60.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,3.0,0.0,1.0,1.0,4.0,10.0,1.0,2.0,3.0,2.0,2.0,2.0,15.0,7.0,0.0,9.0,1.0,0.0,4.0,0.0,3.0,1.0,4.0,10.0,0.0,5.0,25.0,5.0,148.0,194.0,4.0,74.0,65.0,40.0,0.0,146.0,0.2066142493629992,106.0,74.0,12.0,137.0,139.0,65.0,0.0,6.0,9.0,1.0,3.0,0.10654936461388075,0.3069403714565005,0.08797653958944282,0.13098729227761485,0.3098729227761486,2.8105675627348914,-1.0792905824890227,-0.36702503093998,0.6197458455522972,0.2375366568914956,9.20840835571289,25.0,0.29521016617790813,4.673467129538891,0.06759957629778175,0.08565176692901645,4.511302438155039,14.998526013871956,0.3731855121036229,0.19206840689471577,0.09331819557057598,0.2620065808651389,0.0019218795374576865,-0.38078547915034083,0.1762293215224611,0.21446331613698452,-0.14334897344885128,-0.289512253555987,0.15537198074604947,0.23051298922607436
A0A8I5KZ07_HUMAN,0.054429028815368194,0.014941302027748132,0.048025613660619,0.06616862326574173,0.042689434364994665,0.07043756670224119,0.030949839914621132,0.0416221985058698,0.0576307363927428,0.13553895410885805,0.016008537886873,0.026680896478121666,0.07257203842049093,0.04055496264674493,0.07150480256136606,0.052294557097118465,0.05016008537886873,0.064034151547492,0.010672358591248666,0.033084311632870865,1.0,1.0,0.0,0.0,0.0,4.0,0.0,7.0,2.0,8.0,4.0,3.0,3.0,7.0,45.0,0.3144933299024377,0.0,62.0,106.0,0.0,0.0,6.0,66.0,173.0,-0.2978655282817503,54.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,3.0,0.0,1.0,1.0,4.0,10.0,1.0,2.0,3.0,1.0,2.0,2.0,10.0,6.0,0.0,6.0,1.0,0.0,3.0,0.0,3.0,0.0,4.0,7.0,0.0,5.0,25.0,5.0,135.0,164.0,4.0,68.0,63.0,38.0,0.0,133.0,0.21217451994363576,98.0,67.0,6.0,115.0,116.0,49.0,0.0,6.0,9.0,1.0,3.0,0.11419423692636073,0.31163287086446106,0.0864461045891142,0.12913553895410887,0.31590181430096054,2.8025301038175154,-1.2358908449122683,-0.10601824795285522,0.6147278548559232,0.24332977588046958,8.925945281982422,14.0,0.28601921024546423,0.21514550306498992,0.06861154502450219,0.08513990439518872,4.514456499672467,15.046350335664524,0.37776720314715484,0.18935558257696636,0.09108776459799942,0.25982950622967327,-0.005271200793224525,-0.381254061023415,0.17369335247125545,0.21409165983810854,-0.14043228347699463,-0.2833639093196808,0.15390718814647886,0.23228535803762085
A0A8Q3WK70_HUMAN,0.05545286506469501,0.0,0.10166358595194085,0.1423290203327172,0.033271719038817,0.025878003696857672,0.014787430683918669,0.04621072088724584,0.1534195933456562,0.07948243992606285,0.018484288354898338,0.036968576709796676,0.031423290203327174,0.04621072088724584,0.036968576709796676,0.07578558225508318,0.036968576709796676,0.04621072088724584,0.0036968576709796672,0.014787430683918669,3.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,2.0,1.0,1.0,2.0,1.0,55.0,0.33135713595444244,0.0,77.0,32.0,4.0,0.0,2.0,14.0,130.0,-1.1946395563770793,83.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,10.0,0.0,5.0,1.0,0.0,1.0,3.0,2.0,0.0,6.0,1.0,1.0,4.0,20.0,0.0,37.0,78.0,0.0,17.0,45.0,25.0,0.0,34.0,-1.3862943611198906,28.0,20.0,0.0,55.0,61.0,41.0,0.0,0.0,0.0,1.0,2.0,0.24399260628465805,0.24584103512014788,0.051756007393715345,0.19038817005545286,0.4658040665434381,2.6038417971379086,2.5617182748266276,-0.011628922127858923,0.7208872458410351,0.4343807763401109,5.017444610595703,-29.0,0.2365988909426987,-17.656051130473482,0.05887123557264724,0.058347862930893855,4.735293997743394,14.81385781637636,0.5364817834897114,0.12423657385205991,0.059040576210868986,0.22367843479852983,-0.10057122565959835,-0.3761325878952209,0.20762021306408082,0.18218791616310734,-0.1004820021019462,-0.19468065366933143,0.11308993747035745,0.35929441806261636
A0JLQ5_HUMAN,0.05970149253731343,0.014925373134328358,0.04477611940298507,0.07164179104477612,0.05373134328358209,0.03582089552238806,0.029850746268656716,0.0626865671641791,0.13432835820895522,0.08059701492537313,0.026865671641791045,0.041791044776119404,0.07462686567164178,0.03880597014925373,0.06865671641791045,0.03880597014925373,0.041791044776119404,0.04776119402985075,0.011940298507462687,0.020895522388059702,1.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,4.0,3.0,2.0,3.0,4.0,15.0,0.44628710262841953,0.0,24.0,30.0,4.0,0.0,6.0,12.0,90.0,-0.7146268656716419,45.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,2.0,1.0,14.0,5.0,48.0,52.0,0.0,25.0,27.0,13.0,3.0,35.0,-0.6505875661411494,30.0,23.0,3.0,25.0,36.0,13.0,0.0,3.0,2.0,0.0,2.0,0.11641791044776119,0.27761194029850744,0.08656716417910448,0.20298507462686566,0.3940298507462687,2.7341201034320752,-0.008393492163274013,-1.0215081262231933,0.6388059701492538,0.3194029850746269,9.91165542602539,29.0,0.2417910447761194,12.829753954133029,0.06843923448220893,0.07933522870374904,4.6278773760893435,15.096245618837363,0.4138245839557764,0.1718107089262493,0.08854113120920051,0.24831609404870486,-0.00685232624518821,-0.39824023437580186,0.16612993331549625,0.21028905303112755,-0.16165707078009242,-0.2934695079960733,0.14364758409454953,0.26243031873029365
A0MNN4_HUMAN,0.05847953216374269,0.021442495126705652,0.05458089668615984,0.06237816764132553,0.042884990253411304,0.06432748538011696,0.029239766081871343,0.06237816764132553,0.06237816764132553,0.09746588693957114,0.02729044834307992,0.029239766081871343,0.031189083820662766,0.05263157894736842,0.050682261208576995,0.08771929824561403,0.06432748538011696,0.06627680311890838,0.01364522417153996,0.021442495126705652,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,3.0,0.0,2.0,28.0,0.12921173148000625,0.0,32.0,55.0,0.0,0.0,8.0,33.0,78.0,-0.23157894736842108,32.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7.0,0.0,3.0,4.0,1.0,0.0,0.0,8.0,7.0,0.0,6.0,2.0,0.0,4.0,0.0,2.0,0.0,9.0,2.0,0.0,1.0,15.0,5.0,42.0,94.0,0.0,16.0,42.0,27.0,0.0,59.0,-0.2006706954621511,37.0,26.0,6.0,78.0,71.0,45.0,0.0,1.0,4.0,0.0,0.0,0.11695906432748537,0.31189083820662766,0.07797270955165692,0.11306042884990253,0.26120857699805067,2.805663946588194,-1.155928091324574,-0.5227984701983773,0.6179337231968811,0.2300194931773879,6.780315399169922,-2.0,0.3489278752436647,-1.2564319330417189,0.06693017353199343,0.08494546376986645,4.46577697954188,14.935618969881611,0.3750624505294584,0.2413337762318504,0.06714351574711155,0.2553660530495599,0.04537470132454871,-0.4072080516890022,0.19453447207164398,0.21958231896885838,-0.11644461544127484,-0.26596682778488845,0.15839066493192963,0.24403056674393894
